Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787826845,50,,Aggregated,322.800000,0.000000,110,140,160,170,210,240,280,310,370,410,440,15326,0,110,122.18846872634303,3.322299999126699,436.65380000129517,353.4121753882292
1787826846,50,,Aggregated,320.200000,0.000000,110,140,160,170,210,230,280,310,370,410,440,15697,0,110,121.61156810218075,3.322299999126699,436.65380000129517,353.02783971459513
1787826847,50,,Aggregated,319.600000,0.000000,110,140,160,170,210,240,280,310,380,410,440,15964,0,110,122.12328056877567,3.322299999126699,436.65380000129517,353.0106489601604
1787826848,50,,Aggregated,321.000000,0.000000,110,140,160,170,210,230,280,310,380,410,440,16369,0,110,121.36685413280762,3.322299999126699,436.65380000129517,352.9623678905248
1787826849,50,,Aggregated,325.200000,0.000000,110,140,160,170,210,230,280,310,380,410,440,16688,0,110,121.49613156159658,3.322299999126699,436.65380000129517,352.9647651006711
1787826850,50,,Aggregated,320.900000,0.000000,110,140,160,170,210,230,280,310,380,410,440,17063,0,110,121.10730785324458,3.322299999126699,436.65380000129517,353.27498095293913
1787826851,50,,Aggregated,331.000000,0.000000,110,140,160,170,210,240,280,310,380,410,440,17275,0,110,121.73291263096326,3.322299999126699,436.65380000129517,353.2892040520984
1787826852,50,,Aggregated,325.800000,0.000000,110,140,160,170,210,240,280,310,380,410,440,17619,0,110,122.00318990861473,3.322299999126699,436.65380000129517,353.4407741642545
1787826853,50,,Aggregated,324.000000,0.000000,110,140,160,170,210,240,280,310,380,410,440,18004,0,110,121.47990593756293,3.322299999126699,436.65380000129517,353.21178626971783
1787826854,50,,Aggregated,318.000000,0.000000,110,140,160,170,210,230,280,310,380,410,440,18366,0,110,121.17889774582845,3.322299999126699,436.65380000129517,353.12207339649353
1787826855,50,,Aggregated,324.300000,0.000000,110,140,160,170,210,230,280,310,380,410,440,18748,0,110,120.65537675484599,3.322299999126699,436.65380000129517,352.8699061233198
1787826856,50,,Aggregated,328.900000,0.000000,110,140,160,170,210,240,280,310,380,410,440,19025,0,110,120.95125372403966,3.322299999126699,436.65380000129517,352.8301182654402
